id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
zho_e0648eb1d2a80aace31488ffff048677,男的说要孝顺父母叫妈宝男，女的结婚时说“我妈要几十万彩礼，我是乖乖女，我听我妈的”,0,0,0,1,0,"The man said to be submissive to his parents, and the woman said, ""My mother wants hundreds of thousands of brides. I'm a good girl. I listen to my mother."""
zho_b96fd70eee009a19488060ec00abaf61,你的意思，就女性的刻板印象是怕黑，掉眼泪，笨手笨脚，暗示女性一定比男性弱，不够女权啊,0,0,0,1,0,"What you're saying is that the stereotypes of women are fear of the dark, tears and clumsyness, suggesting that women must be weaker than men and less powerful than women."
zho_543167ceff8ace912a97ec2a568d4f47,在印度人眼里欧美都是不折不扣的野蛮人，因为欧美人居然经常吃神圣不可侵犯的牛肉,0,1,1,0,0,"In the eyes of the Indians, Omer is an absolute barbarian, because the Omer and U.S. eat sacrosanct beef all the time."
zho_a6313f763b9476fe39384b69bf6e7722,你别结婚，别找对象就不用这么瞎操心了，省的秃得早,0,0,0,1,0,Don't get married. You don't have to worry so much about looking for someone. It's too early to be bald.
zho_5edc78d2c1b950df5b207eaa37e4f3dd,拯救世界的美国漫威英雄扮演者没一个黑人 最新的蜘蛛侠电影白人主演黑人女主亚裔男配就很政治正确。,1,1,0,0,0,There's not a single black American hero who saves the world.
zho_b4c06914dd2ed05bd442715083b907f4,你说得河南人偷井盖才是无关紧要的，都带调侃的味道，但广东是在文化种族等方面被黑，你别混淆视听,0,1,0,0,0,"It doesn't matter if you're talking about the Henans stealing the covers. It smells like tacky, but Guangdong is black, culture and race, so don't get confused."
zho_07ef4699e4d2075934f2f2581970ab08,怎么没有早点看到你的预言，这个女人侮辱了母亲这个角色！！,0,0,0,1,0,Why didn't you see your prophecy sooner? This woman insults the role of mother!
zho_27683607faec7d448c0b728d601997cc,我接到就和他们聊天，尤其死台湾骗子，普通话都说不好！！,0,1,0,0,0,"I'm talking to them when I get it, especially when you're a fucking Taiwanese liar. You can't even speak Mandarin!"
zho_b0c46a7eac8a5ef78e3bf310ae9d2ba4,只要别待在中国就好，回自己老家发展去。哪怕把上帝给娶回家我都没意见。,0,1,0,0,0,"Just don't stay in China, go back home. I don't mind marrying God home."
zho_03030410ed9713120a680f508d5e8049,视频里的台湾女人 是骗子 在脸书上已经被馆长揭露了,1,0,0,0,0,The Taiwanese woman in the video is a liar. She's been exposed on Facebook by the curator.
zho_dc6c738d148bd8fa2a457bd08f4e1fcd,只能说物以类聚吧，至少我身边的女孩子都是这样，甚至还会觉得他们（黑和白）味道很大�,0,1,0,0,0,"Well, let's just say it's a group of things. At least the girls around me feel like they smell like they're black and white."
zho_eeccb51fd292557765f10417a64e8e8e,反对歧视男性，怎么叫男的你们随便啊！男人不是人啊？男人就不怕啊！呜呜,0,0,0,1,0,You can call a man whatever you want. A man is not human. A man is not afraid.
zho_47c7315024b5f04b1956f715e6938a82,在现实中很好理解。你什么水平，周围的人大多也是什么水平。所以矿渣就不要想着能淘到金子。,0,0,0,0,1,"In reality, it's understood. You're at what level, and most of the people around you are at what level. So don't think about getting gold."
zho_928c879a1f191fc275c23e9969073b08,我们应该联系男权吧，就算大男子主义再怎么样也应该不会支持男同，更别说女同了,0,0,0,1,0,"Let's talk about male power. Even masculinity doesn't support a man, let alone a woman."
zho_ffedf4bb9964eef103b1d02415d14ac8,我最喜欢那个笑话。老师让把计算机拿出来。一个黑人从书包里拿出一个中国人……,0,1,0,0,0,I love that joke. The teacher lets the computer out. A black man takes a Chinese man out of the bag.
zho_373e1836ec6499086ebe5313c63bd5c3,中国男人:别骂了我不结婚了还不行吗？自己养活自己很潇洒，干嘛找个替我花钱的找罪受,0,0,0,1,0,Chinese man: Why don't you stop scolding me when I'm not married?
zho_90c9fd9d999680c209dbf8311a7c015a,如果你这样歧视农村人，我作为北京人可以把你看成狗,0,0,0,0,1,"If you discriminate against rural people like this, I can treat you like a dog as a Beijinger."
zho_ff17aa2bafaac03cb90bb917394507bf,但是大部分同性恋不会这么做，即使爱上了不该爱的也会埋在心底，宁愿自己痛苦一点，也不会困扰他人。,0,0,0,1,0,"But most homosexuals don't do it, and even when they fall in love with someone who shouldn't, they are buried in their hearts and they prefer to suffer a little less and not bother others."
zho_b24b5d2c7bc7e6066bbed5bb6e73d0d1,雪崩的时候没有一片雪花是无辜的，是好是坏我们都记得�,0,0,0,0,1,No snowflake is innocent in an avalanche. Good or bad. We all remember.
zho_34ac3b254e63b2e72eddbe372e509940,辽宁人均收入全国第8，人均存款全国第4，人均消费第9，这都不算发达，那中国真是太落后了。,0,0,0,0,1,"Liaoning's 8th per capita income, 4th per capita savings and 9th per capita consumption are not developed, and China is lagging behind."
zho_2d04602ccfac332fc3ca75a4c1142136,国外有敌对黑恶势力，收买国内一些下贱二狗子汉奸在国内做恶意引导～,1,0,0,0,0,"There are hostile forces outside the country, buying some of the country's cheap son-of-a-bitch peddlers for malicious guidance in the country."
zho_e37c35752100400202f03147f59c840d,绝大多数郭女离开化妆美颜啥样自己心里没数整容之后能不能看都不好说,0,0,0,1,0,It's hard to say that most of you can't see after you've left your makeup.
zho_c4b9e996b9876bfbdf9b8ab4c7ab0c5b,男生的钱也是钱，男生的钱男生自己花！抵制舔狗，拒绝上贡！经济自主！,0,0,0,1,0,"The boy's money is money, the boy's money is spent by himself!"
zho_80fc82fddd38cec3c48ee17f685d693c,黑人属于是自己放弃自己，和其他人没关系。我觉得应该尊重他们的选择，送他们回非洲，让他们自己折腾去。,0,1,0,0,0,"Blacks belong to themselves, and it's okay with other people. I think they should respect their choices, send them back to Africa and let them go."
zho_1f93c2889f9f4b9e8048a9cebb346789,好像很多中国男人找黑妹啊，抖音上一大把，非洲黑黄混血的孩子都数不清,0,1,0,0,0,"It's like there's a lot of Chinese men looking for black girls, and there's a lot of black-and-yellow kids in Africa that can't count."
zho_25de7490bc255adfeb01282fe2b972fc,黑人被歧视倒是无所谓，但是我很在意被黑人歧视，甚至说是被好多外国人歧视。,0,1,0,0,0,"It does not matter that blacks are discriminated against, but I am concerned that blacks are discriminated against, even by many foreigners."
zho_8fe377097d1f551bed8fe1436e0f26d5,每个种族活下来都不容易，嘿贵也有嘿贵的特长，父母的苦口婆心都没用，别说咱们旁观者了。,0,1,0,0,0,"It's not easy for every race to survive, it's expensive, it's expensive, it's expensive, it's useless for a mother and father. Let's not say we're bystanders."
zho_a6c8a5e3a7a56be14646347f5af17071,行，没问题。我就觉得中国外娶率超过涉外婚姻的九成才是正常的。配得上国内女拳发展的。,0,0,0,1,0,"All right, no problem. I think it's normal to have more than 90% of foreign marriages."
zho_bed7cfed3b5aae1e01bbd5cf4223cadb,这种一般是这些企业负责外宣的女的自己找的，之前还有明星粉丝故意多花公司钱的,0,0,0,1,1,"It's usually found by the women in charge of the company, and before that, there were fans who deliberately spent more money on the company."
zho_dd7b97320f5adaca0f0eef14c1e8314b,这就完了？下面应该还有吧：女生笑嘻嘻的说，为什么我们女生连追求幸福的权利都没有。,0,0,0,1,0,That's it? There's something else: girls laugh and say why we girls don't even have the right to be happy.
zho_517343e84ef8315859ba179abdab5176,真相了，在国内心疼黑人被歧视，全然不知在国外黑人歧视亚裔啊,0,1,0,0,0,"The truth is, there's a problem with black people being discriminated against in the country, and I don't know anything about Asians being discriminated against abroad."
zho_3ae41c57f1d607c45c590f64e0b3c2d2,第四季拍的最水。第一季是真的不错。汤姆加瓦那的演技没的说。还有我希望黑女赶紧死。,0,1,0,0,0,Best shot of the fourth season. The first season was really good. Tom Gavana didn't do it. And I hope the black girl dies.
zho_fac73d380611b56ebb641344d7558c79,这个图应该是隐喻就是国际母猪与龟奴公猪跪舔入寝者,0,0,0,1,0,It's supposed to be a metaphor for an international sow and a tortoise.
zho_9d6614302af65a0c6aecffa61b908bc2,最早捕捉贩卖黑奴的就是阿拉伯人，而且对于公的黑奴，都是要骟了的,0,1,0,0,0,"The first man to catch a slave is an Arab, and for a male slave, it's a crime."
zho_756a0b79563548c40a2fe75e5f095d2e,不承认满清，不等于不承认少数民族。 你说人家民族也是中国民族[惊喜][惊喜][惊喜]中国民族中国制度中国文化中国认同不是中国,1,1,0,0,0,"Don't recognize Man Qing, it's not like you don't recognize a national minority."
zho_7ee4e0e6825d75b07862a1f1da2dd413,凭那句你您不好看，女拳就已经炸了，直接拿出包里的刀开始暴金币了,0,0,0,1,0,"If you don't look good, the woman's fist will blow up, and she'll take the knife out of the bag and start beating the gold coins."
zho_bf76f9c0390f48ceb37bb6713198dc72,一直非常讨厌很讨厌两面的台湾人，真是恶心死我了，嘴脸丑的看不下去,0,1,0,0,0,I've always hated both sides of Taiwan. It's disgusting. I can't stand it.
zho_0fb930aae02bfe3b1862e2a61b3a6e2e,很合理啊，这不就是正常要求嘛？可惜蝈女基因不行。估计完成不了几条,0,0,0,1,0,It makes sense. That's what you're asking for. It's too bad she can't do it. I don't think she's gonna finish a few.
zho_77cf089b9272a2dbc9e29db0d073df79,我们没有用在中国境内外制造了无数杀戮和压迫的异族和宗教来威胁你们，你可真给北京人丢脸,0,1,1,0,0,We didn't threaten you with the countless alien and religious killings and oppressions that took place inside and outside China. You're a disgrace to the Beijingians.
zho_e3072afd89b45963ce1e256f790a412e,其实都是男t，不过为什么他们会喜欢复读，我也搞不明白,0,0,0,1,0,"Actually, it's all men, but why would they like to repeat it? I don't know."
zho_1cb7f1a6aa253290dd3c23897ed8b789,男同也会喜欢熊类，男人的身体魅力好不好只有正常的女人才知道,0,0,0,1,0,Men like bears too. Only normal women know how attractive a man is.
zho_e58833223116336d4ada29f7522a62b9,那女的应该被那个黑g的黑d透烂了，嘴也吃黑d吃烂了,0,1,0,1,0,She's supposed to be fucked up by that black g's black d.
zho_45d7a69acecacc97bb1fe8a086ce114c,现在的男权吧，已越来越不像男权吧了，貌似已逐渐在女性化，被女性占据,0,0,0,1,0,"It's becoming less and less of a man's right now, and it seems to be becoming more and more feminized and occupied by women."
zho_61e1012dc6a3b62fd7f77eb35e4bae53,习惯就好了，想想人家河南人，那么多年都过来了……,0,1,0,0,0,Just get used to it. Think of the Henans. They've been here all these years.
zho_26cecda867739de941d67071d53d08be,黑黄蓉的都是杨过粉，而且大部分都是被影视作品塑造的杨过小龙女洗脑,0,0,0,0,1,"Black yellow roses are all over Yang, and most of them are brainwashed by film-making."
zho_2cfe202e427053eb1e7b5987807584b2,希望以后发生卢旺达华强买瓜事件的时候这些人还能笑得出来。,0,1,0,0,0,It is to be hoped that these people will be able to laugh in the future when there is a buy-in from the Rwandan government.
zho_faad9fef6f34e8039187868e3da44564,女生我更不想了。。。苏北男的当街打老婆我亲眼目睹,0,0,0,1,0,I don't want to be a girl. I saw Subei's wife beat up in the street.
zho_e1a61369c796a1eb7bc59c5a2e41261f,和黑人运动一样，受过良好教育的黑人玩身份政治受益极大，出生贫寒的黑人再倾斜资源也还是得面对很多困难,1,1,0,0,0,"Like the black movement, well-educated blacks have much to gain by playing identity politics, and poor-born blacks still have to face a lot of difficulties in tilting their resources."
