id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
hin_19d5adec0be01a665280193be11e8fde,इनके अरमान तो हिंदुत्व जिंदा रखने का था अब केसे आखें खुली इतनी जल्दी,1,0,1,0,1,"They were hoping to keep us alive until now, open to us so soon"
hin_3d27f2dfec519138e73d4fa2f4e8e596,राहुल गांधी को समझाओ। बड़ा हिंदुत्व और हिन्दुत्वदी कर रहा हैं इटली मे बैठा,1,0,1,0,1,Tell Rahul Gandhi. Great nationalism and Hinduism are sitting in Italy.
hin_099bbfc5b4d5e9045ec7c397e644e53f,"वो दलित और ब्राह्मण करते रहेंगे तुम बस हिंदुत्व पर अड़े रहना, जय श्री राम |🙏🏻",1,1,1,0,1,"They'll be teamed and lined up. You just insist on Brahmanity, victory Mr."
hin_e5711dfd921f89814444dd458a6689d3,"जी सर, भाजपा के पास हिंदुत्व के बाद बुल्डोजर का खौफ़ दूसरा हथियार है।",1,0,1,0,1,"Yes, the fear of bladder is another weapon, after Brupa's presence."
hin_5d6a3bc481e585a0d0f39d00ad50ca35,ओरंग जेब एक आतंक वादी होने के साथ साथ हिंदुत्व का बहुत बड़ा दुश्मन।,1,0,1,0,1,"Orong pocket with a fear of danger, a huge enemy of Hinduism."
hin_0156e6c7be52eea5941e8042c6889f6c,अपनी जिंदगी में हिंदुत्व के लिए किया हुआ कोई काम बताने की कृपा करें??,1,0,1,0,0,Do you like to tell you any work done for Hinduism in your life?
hin_639f718aae6ee41d2d2725bdae4b3649,"हिंदुत्व पर ज्ञान फिर देंगे, नानी घर से नए साल के जश्न को मनाने के बाद…",0,0,1,0,1,After celebrating the New Year's celebration from house to house...
hin_22e230b8ed2d9fca7d78478bb2ff6f8e,एक सुसु पोटी बेरोज़गार यु ट्यूबर दूसरा सांप छछूंदर और हिंदुत्व से घृणा करने वाला,1,0,1,0,1,A well - known unemployed U.S. tuber is another snake hated by Alexander and Hinduism
hin_813d3379ec8acd65d03eac2ca8493c15,राजनैतिक हिन्दू दूर रहे लेकिन जिनके अंदर शुद्ध हिंदुत्व जिंदा है वो चुप न रहे ? #SaveKashmiriHindus,1,0,1,0,1,We've been away from the political Hindu but those inside aren't shut up? #
hin_f43c7df56678b3ef8c66b0c4a689ad51,हम तैयार हैं बहिष्कार के लिए जो हिंदुत्व का साथ ना दे उसका बहिष्कार करो,1,0,1,0,1,We are ready to disfellowshipped from the congregation by disfellowshipped
hin_78e068cfd0e5a73c9a11718e94f8a4b8,"अगर मै गलत नहीं हूँ तो हिंसा, दंगे और उन्माद फैलाना शायद यही असली हिंदुत्व है?",1,0,1,0,1,"If I'm not wrong, it's probably the real trend to violence, riots, and passions?"
hin_6bc0466347ad3768e45c86e514aa8b7b,तुम लड़ो जातिवाद के घनघोर अंधेरों में मैं हिंदुत्व एकता की मिसाल लिए खड़ा हूं ll,1,1,1,0,1,I'm standing for an example of international unity during the rough conflicts of Burundi.
hin_41390f647c37091036cf102212f26964,ना #हिंदुत्व जीता है। आशा है हम हिन्दू लोग जल्दी ही खतरे से बाहर आएंगे ।,1,0,1,0,1,The Hindus will soon come out of danger.
hin_c6302f65673babf1225a6d615a2ec7e5,तुम्हारी बातें हिंदुत्व को प्रदर्शित नही करती। Combo buy one get one free हो क्या।,1,0,1,0,1,Your speech doesn't reflect gravity.
hin_58de1d8c9ee8f7716a7e6c80cb97c29b,"जो राम को लाए हैं.... #DeshNahinJhukneDenge अयोध्या से चुनाव, हिंदुत्व पर दांव ? #DeshNahinJhukneDenge 7.57 PM",1,0,1,0,0,Which has brought Ram. #DeshhanmanJhuthneene An Ayodhya? #DeshhiNNNYNNNYNNYNNYNNNUMY 7.57 MM
hin_18e843f8aaf12f8d2504ff85a1c81d51,हिंदुत्व को गाली देने वाले खुले घूम रहे हैं तो कालीचरण महाराज को सज़ा क्यों❓ #ReleaseKalicharanMaharaj,1,0,1,0,1,"Whistorials are going open to Hinduism, so why punishing the black lord #Rag'ecl."
hin_22d4ffc320d140dd8532d49938cd697f,आपको भाजपा ज्वाइन कर लेना चाहिए क्योंकि भाजपा कोई पार्टी नहीं हिंदुत्व की शाखा है,1,0,1,0,0,"You should try to take a moment because there's no party at all, there's a branch of Hinduism."
hin_cdb7a3f80669de825a6d601fafbbb38c,सही कहा आप ने हाईब्रिड बीज क्या जाने हिंदुत्व और रास्ट्रवाद ! और बाते बड़ी बड़ी 😆,1,0,1,0,1,You said right what the high-bang seed you knew isn't genetic and Rastism! And it's big talking.
hin_916eb1452761d7d93337f3df612acdca,हिंदुत्व में तो अनेक जातियाँ एक छत के नीचे आकर काम करती हैं।,0,0,0,0,0,In India many races come under a roof.
hin_4f67f6ac7f1aa323aee4424f78931a46,"अगर हुआ मेरे धर्म पर घात, तो मैं प्रतिघात करूंगा, हिंदू हूं हिंदुत्व की बात करूंगा..🚩",1,0,1,0,0,"If that happens to my religion, I'll kill, Hindu, I'll talk about Hinduism."
hin_fd115b69517a48f47e13fbc50c4918e3,वोट डालने से पहले याद रखना आपका वोट हिंदुत्व और राष्ट्रीयता के लिए भी हो #यूपी_मांगे_भाजपा,0,0,0,0,0,"Remember, before you vote, your vote for vote and nationalism will also be #UP_Magnay_pic"
hin_a73d15d0d1f78d34d9d92b66d350957f,इस बार Gujarat की जनता किस लिए Vote करेगी? भाजपा मोदी हिंदुत्व All the above 🙏🙏🙏🙏🙏🙏🙏,0,0,0,0,0,What will the people of Gaujart do?
hin_d4c35bd45bb26b5ecaf9bac112065a6b,कोई जाति नहीं सिर्फ़ “हिंदुत्व” है। ये जाति वाली डफली न्यूज़रूम और स्पेस में ही रखें ।,1,1,1,0,1,"No race is just a hypothetical hypothetical hypnotic, and they have to put it in the tribe's sealed newsroom and space."
hin_ff6fffb9197e91e98fbc1209fb6ed2ca,सावन खत्म होते ही लाइन लगा देंगे ये तो नहीं है हिंदुत्व हर हर महादेव 🙏🏻🚩😊,1,0,1,0,1,We're going to set the line right at the end of the day.
hin_9e30154b4e993b1af0bab71e657707f4,"हिंदुत्व राजनीति लोकतांत्रिक व्यवस्थाओं को टुकड़े-टुकड़े करने में माहिर है, न कि उन्हें संवारने में। #SaveTheRepublic",1,0,1,0,1,"Indian politics is well-versed in breaking the political system, not in improving them. #Sypputation is a powerful tool to break the political system, not in the lubrication of them."
hin_72e53ece33dac7586ef8caf8194f7ec7,"हिंदुत्व का बुलंद आवाज,उत्तरप्रदेश के मुख्यमंत्री श्री योगी आदित्यनाथ जी को जन्मदिवस की मनःपूर्वक शुभकामनाए !",0,0,0,0,0,"The loud voice of Hinduism, Mr. Falranth G."
hin_aafa11c71b7d2d879cd18e2b7f68b82d,सनातनी जन्म से शेर होते हैं बेर नहीं हल्के में जो लेगा उसकी खै' र नहीं🔥 #हिंदुत्व🙏🚩💪,1,0,1,0,0,Lions are not light from the eternal birth
hin_e1b7d2a10e4df7a0e4f2e1b7af031999,‘समर्थन’ मेरा करो न करो कोई फर्क नहीं पड़ता..😎 परंतु ‘हिंदुत्व’ का जरूर करना...🙏 🚩जय श्री राम🚩 💪🙏🏻🙏🏻💪,0,0,0,0,0,It doesn't matter to me.
hin_2a5dbb88a3136d3fd390b789620af888,जब बात हिंदुत्व की हो तो हर सनातनी को साथ आना चाहिए साथ हो ना सभी ❓ #BoycottDrishtiIas,1,0,1,0,1,"When it comes to nationalism, every eternal one should come along."
hin_4b9850cd4a333f53c33c0f2fb7591497,यह हिंदुत्व की सदी है सर आने वाले 10 सालों में सब समस्याओं का समाधान होगा,1,0,1,0,0,It will solve all problems during the 10 years of sirism
hin_97b8e7c00e7b5819e25203b0d320168e,एक हिंदूवादी जो हिंदुत्व से परहेज़ करता हैं उसको दो दो गुरू ज्ञान देते हुए।,1,0,1,0,1,Two masters giving him knowledge of a Hindu who refrains from Hinduism.
hin_ac69838cc83058d7de77841646d82a4f,ये है बदलते भारत की शक्ति।। ये है हिंदुत्व की शक्ति।। जय हिंद जय श्री राम,0,0,0,0,0,Here's the power of changing India. This is the power of Hinduism. Jay Jay Jaya won Mr. Ram.
hin_e55ddf40773a35e48f316193f969b4de,"हम बालासाहेब के सैनिक, औरंगजेब के नहीं, हिंदुत्व का और अपमान नहीं सहन कर सकते || एकनाथ शिंदे",1,0,1,0,1,"We can't bear the ambition and shame of the military, not of Balasab's soldiers and vice president."
hin_f508be97951b0f440c1ab8144086e2d3,मेरे लिए हर वो लोग पूज्यनीय है...!!! :: :: जो सोशल मीडिया पर हिंदुत्व को बढ़ावा दे रहे हैं...!!!!,0,0,0,0,0,They're all gods to me...!! !:
