id,text,polarization,text_en
arb_a4ef3a54fa9c05f1289fdcba76b33ae5,"طيب ما تفتحيها بورنو ياباراديس  امريكا مفتوحة علي البحري وفي مخرجين هناك
في أمريكا هيريحوكي",1,"So what Borno, Barades, is opening up America on the Navy and in two exits there in the U.S., Hirehoki."
arb_6a84c764af063ba50e39051ca9542bc9,قابضين ع برديس و سايبين هيفا العاهره و مايا دياب و غيرها ناس شراميط,1,"Holders of Beddis, Saipin Hiva, whore, Maya Diab, and other people."
arb_85999888f258ce02bff269ea13d3f5b8,البقره احلام هيا كانت بقره بس أريد أفهم اشسواها ملكه احلام البقره ههههه,1,Cow dreams. Come on. It was a cow.
arb_818710ba72c1279af8c81af89ca528ae,النظام خبيث يصنع يوسخ يلطخ اهل السنة الاسلام ينما غافل عما يفعل الظالمون,1,"The system is malignant, making dirt that stains the people of the Islamic year, while they are unaware of what the unjust do."
arb_79396d120b890ff4b4b170d68a877868,أسمك يهودي ولد القحبة اليهودي يشرفك مسلم إرهابي داعشي,1,"Your name is a Jew, born of the Jew whore, who honors you, a Muslim terrorist, Ishai."
arb_aa283f67057d6592d3dd2ac065b54304,تربحهم دخلوها البلاد حيط مزال بالله ميصليش يسكر ظد الشي معجبهمش القران يجيبو احكام,1,They're winning. They're entering the country. The wall is still in God's hands.
arb_7977bec0bb15daff6bc288d96949f4a9,يجب يكونوا نعالا لايران روافض يقتلون السنة افريقيا أليس,1,"They must be Laran's slippers. They kill Africa's year, Alice."
arb_7e25fdd6efb71a71c9360919ad3954f9,زمان الفتن اللهم أقضي اعداء الدين ربي دنيا دوم لحد لفلوس تقعدش عمركم تتقدمو بلاد عملاء لصهاينة,1,"In the time of God's strife, I will spend the enemies of religion, my Lord... a world where there is a place to dwell... where you shall dwell... in the country of the agents of Zion."
arb_c6624a336451a60339b9743beae7ba8a,صحيح ليسوا بشر يجب وضعهم السرك المزابل التخلص أنهم الكلاب المسعورة,1,"Yeah, they're not humans. They gotta put the circus on. They're rabid dogs."
arb_c89b2b27c4dfb87137e12d5066a9c697,تجوع الثعلب التونسيه تتحول أنثى العنكبوت تقتل زوجها بمجرد الانتهاء عملية التزاوج ليلة الدخلة ههههههه,1,"The Tunisian fox is starving, the female spider kills her husband once the mating process is over."
arb_62b825c073d7768ade5d0868a6ebecbc,ههههههههه يتونسي يكذاب يبلاد الفقر وشحاتين حني لليبين بلادنا حرب واحسن بمليون مره موجود ماعندكم ربعه,1,"A Tunisian who is a liar, who is a country of poverty and two barbs, who is a country of war, and who is better than a million times, you have a quarter."
arb_3f2a9d45d7c568fc25e5f7dde1e5a8ec,يهبط الوباء المرض سبسي بشرى حكام تونس فردا فردا يزلزلها اقدامكم,1,The disease is falling... Spice is a human being of the rulers of Tunisia... one who is being removed from your feet.
arb_5cfe3ddf64b398f347db7a8bda625ccc,اخوتي التونسيين كنتم تريدو يحل عنكم البلاء فعليكم بمن يحارب الشريعة الاسلامية بلادكم,1,"My Tunisian brothers, you wanted to take care of you, you must fight Islamic law in your country."
arb_db5935d31569e45d0afde8695089b8ef,الهم انصر المجاهدين الخروج الحاكم شرعي يجوز الحكام العرب ليسو شرعيين وبارك هدا شاب مشاء علبه,1,The mujahideen have won out... the ruler is legitimate... and Arab rulers are not legitimate... and blessed this young man with his cans.
arb_4ceff5af3bf2598b61b5bb314b7bac18,تونس لديها إعلام يد الشيوعيين والحداثيين لذالك تستطيع تعرف قلي بربك الكفار ينشرون الحق,1,"Tunisia has the media of the communists and the moderns, so you can tell me, for God's sake, the infidels spread the truth."
arb_2f46700394337a0ad442288c509e39e4,اولا تونس بلد مثقف بلد المليون قحبة والسقاطة والعاهرة والقذارة والنجاسه عاهرة,1,"First, Tunisia is an educated country... a country of a million whores, a whore, a whore, a whore, a whore..."
arb_e92569e48b3631fa868d705b07412fbd,مؤامرة عالمية الدين برعاية أمريكا اسراءيل الشعب مسلم يستسلم ربي ينصرنا الحرب,1,"The conspiracy of the world of religion, sponsored by America, the Islamic people, surrenders to my Lord, the victory of war."
arb_63c6d8452b9944972a83b18e338d8df1,حسبي الوكيل طفلة طفل تونسية المساوات يجي نهار ربي يعرف شيعمل كلاب زايد أبهم شعب هوما التوانسة والله,1,"According to the Agent, a child of an equal Tunisian child shall come into the day of my Lord, who shall know the work of the dogs of Zayed, their father, the people of Homa, the Toanites, and God."
arb_a9264906a62e59690ebceec9b9ac9696,موسيو حبس هههههههههههههه العلمانية اليهوذية قتلت الروح التونسية الطريق الجزائر,1,"Mosio's locked up, huh, huh, huh, huh, huh, huh?"
arb_1dbb9442d7aa7081f77e5a9127526ee4,هههههههههه الفيديو استنتجت الشعب التونسي أغبى شعب العالم النساء الرجال ڨاااااااع حمير بعزيز تفوو كفار زبيييي,1,The Tunisian people have come up with the stupidest people in the world... women and men.
arb_0982122cb5a0421af04fb24a5dba3750,نقبلوا الجزائري والمغربي تونس السود الأفارقة فغير مرحب جراثيم فتاكة,1,"They kissed Algerians and Moroccans... black African Tunisia... unwelcome, deadly germs."
arb_7cf8b3649d80bd5a822c25f450dd6680,خويا الساحلية ولاد قحبة يفطرو رمضان مهمش الرجال جماعك الجنوب خاطينا برجالنا,1,"The coastal Khoia, the birth of Khatrah, Yevro Ramadan, marginalized the men, your people, the south, wronged our men."
arb_5cfd043bea3847137561cae360598b64,رسولك ارهابي يزبي توجد تاريخيا محمد الرسول الوحيد فبركة ماهوش موجود اذاكة عندو قبر صورة,1,"Your messenger is a terrorist who's a zombie, and there's a history of Muhammad, the only messenger, and Mahush's blessing exists in the grave of a picture."
arb_ee9bc76a6028463ed1755a79c73d4bc2,الحق الرىيس التونسي الحق الشباب التونسي يحملو السلاح اعلان الجهاد قتل الكفار,1,"The right of Tunisian President, the right of young Tunisians to bear arms, the declaration of jihad, the killing of infidels."
arb_cf759ed5a7a64908d0e14c99b6fecaa8,بعران الخليج غنم امريكا سبب بلية العرب خلو تونسي جزايري مغربي مصري,1,"In the Gulf, the United States of America caused the scourge of the Arabs, Khel Tonisi Jazairi, an Egyptian Moroccan."
arb_5ce632d936375dbc64ed86cc7507d9ce,لعنه الشعب التونسي الساكت والخانس لعنكم,1,The Tunisian people are cursed. The silence and the tranny are cursed.
arb_5e97df697832abb0d07fd85d525b43a6,بلدك تونسي علماني ملحدي يحتاج فتح إسلامي جديد الاباضية جزيرة جربة وغيرهم الصالحين تفوووو كافر,1,"Your country is an atheist secularist who needs a new Islamic abdominal conquest, the island of Gerba, and others who are good, Tofu Kfar."
arb_0949431d952d22e77d74571665afd20b,الحق وهجمو الداعرات العاهرات التونسيات لوثو الخليج مقززات يشتغلون بالدعاره ارحلو لانريد تونسيات بالخليج الكرامه,1,"Right, and attack the bitches who are Tunisian prostitutes... the bay is disgusting... who engage in prostitution."
arb_fa23fd6052db918b30903492caba6369,بعل آمون رد بالك توصل الليبيات ياتونسي يابغل,1,"Baal Amon, answer your mind, deliver the Libyans, Yabtunyi, Yabgal."
arb_e2c780736878dcb9fdd8b453b4360da7,لطيف لطيف ربي لطف وصالنالو يحرقكم نار جهنم,1,"Nice. Nice. Oh, my God."
arb_b5788731ad6f2dd555c8d1903d951d61,خويا هذو المخنثين يتهز العرش العالي وملعونين واكثر قوم هذبهم بداية الخلق القيامة قوم لوط السلام االله ينظف الارض,1,"These travestys shall shake the high throne, and they shall be cursed, and the people of the most cursed, the beginning of the creation; the resurrection; the people of Lot; peace; God shall clean the earth."
arb_5134aff5e639ba63948b404d58ccddd5,شعب جاهل ومتخلف يحب الخير لأمه وأخته دين ذكوري وإحتقار المرأة تسعى وتشتغل مثلها الرجل,1,"An ignorant and backward people who love good for their mother and sister, a male religion, and contempt for a woman, seek and work like her, a man."
arb_ea34e1a1f62b75048688909ba9e6d77e,فيصل خالد احسن بردت قلبي ليبيه وأكره تونس بلد الدعاره وبلد الإرهاب تحيا الامارات تحيا الامارات العربية,1,"I hate Tunisia, the country of prostitution and the country of terror."
arb_ed446aed32ffdc7a0fb7342ec85881e5,يحق لاي ولد قحبه خارج تونس يسمعنا رايو,1,"Any boy is entitled to be put out of Tunisia... hear us, Rayo."
arb_b0eae8c80e7d7b63e828ef5feccc717d,الفيديو أكبر دليل وبرهان كفر الدساتير الوضعية دستورنا القران يلتزم يطبق الحد غصبا الحكومة الملحده,1,The video is the greatest evidence and proof of defunct constitutions... our constitution... the union is bound to apply the bounds of the atheistic government.
arb_3cd8ac041f86c40c90b6b406dad8001d,يستاهلو شعب طحان جيعان اللهفة ميغلو ميزيدو يشرو سيب تاكدت تونس شعب,1,The people of Tahan Ja &apos; yan are worthy of the toys of Meglo Mizido Cherro Sip.
arb_c277940ba8958c556d3fe3993b8b7976,ربي سافيك غالط سفيك دين الإسلام غالط بلاد تونس بلاد ديوثين,1,"My Lord, Savik Galat Svek, the religion of Islam, the country of Tunisia, the country of Diothin,"
arb_e5fdb3677a6574026d1f31fdc4376efc,شعب جاهل وحكام فاسقين كلاب إمريكى والصهاينة,1,"An ignorant people and slutty rulers, American dogs and Zionists."
arb_71cc70fdd6c82a272f4109df6e92f19c,الحمد لله مجيتش تونسي اقسم بالله حيروني,1,"Thank God Megitch, Tunisian. I swear to God, Hironny."
arb_b00d3e7bf597ad6153c0608604ec91f7,نقبل بالمغربي والجزائري والليبي تونس السود الأفارقة فغير مرحب جراثيم فتاكة ويجب القضاء دول المغرب العربي,1,"We accept Moroccans, Algerians, Libyans, black Africans, dead germs, and the Maghreb countries must be eliminated."
arb_948c3d53aaca14f45105d4a46853149c,شعب جاهل الدين حسبنا ونعم الوكيل الرئيس التونسى هنشوف,1,"The people of Jahaluddin have counted us, and yes, Agent President Henchoff of Tunisia."
arb_8309af05e8c10ad5ee0fa76bfc2a090f,بلي نقلعو الصوم اعلمو جهلاء ملحدين المسيحيين اليهود يصومو الأوربيين يصومون الصوم مليح للصحة,1,"Yes, we do. Know the ignorant, atheist Jews, who fast Europeans, who fast fast for health."
arb_af434bc6574c8894c9698420911f00b2,المخنثين الجزائر ولاية تلمسان المخنثين يفتحوا ترمهم هههههههه,1,"Algerian faggots, the state of Tilmsman, the faggots open their pitch, huh?"
